Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Trading Symbol,Formatted Ins Name,Expiry Date,Lot Size,Tick Size
MCX,mcx_fo,NICKEL,243923,OPTFUT,CE,1940,NICKEL22OCT1940CE,NICKEL22OCT1940CE,NICKEL 20OCT22 1940 CE,2022-10-20,1500,0.05
MCX,mcx_fo,NICKEL,243924,OPTFUT,PE,1940,NICKEL22OCT1940PE,NICKEL22OCT1940PE,NICKEL 20OCT22 1940 PE,2022-10-20,1500,0.05
MCX,mcx_fo,NICKEL,243925,OPTFUT,CE,1960,NICKEL22OCT1960CE,NICKEL22OCT1960CE,NICKEL 20OCT22 1960 CE,2022-10-20,1500,0.05
MCX,mcx_fo,NICKEL,243926,OPTFUT,PE,1960,NICKEL22OCT1960PE,NICKEL22OCT1960PE,NICKEL 20OCT22 1960 PE,2022-10-20,1500,0.05
MCX,mcx_fo,NICKEL,243927,OPTFUT,CE,1980,NICKEL22OCT1980CE,NICKEL22OCT1980CE,NICKEL 20OCT22 1980 CE,2022-10-20,1500,0.05
MCX,mcx_fo,NICKEL,243928,OPTFUT,PE,1980,NICKEL22OCT1980PE,NICKEL22OCT1980PE,NICKEL 20OCT22 1980 PE,2022-10-20,1500,0.05
MCX,mcx_fo,NICKEL,243929,OPTFUT,CE,2000,NICKEL22OCT2000CE,NICKEL22OCT2000CE,NICKEL 20OCT22 2000 CE,2022-10-20,1500,0.05
MCX,mcx_fo,NICKEL,243930,OPTFUT,PE,2000,NICKEL22OCT2000PE,NICKEL22OCT2000PE,NICKEL 20OCT22 2000 PE,2022-10-20,1500,0.05
MCX,mcx_fo,NICKEL,243931,OPTFUT,CE,2020,NICKEL22OCT2020CE,NICKEL22OCT2020CE,NICKEL 20OCT22 2020 CE,2022-10-20,1500,0.05
MCX,mcx_fo,NICKEL,243932,OPTFUT,PE,2020,NICKEL22OCT2020PE,NICKEL22OCT2020PE,NICKEL 20OCT22 2020 PE,2022-10-20,1500,0.05
MCX,mcx_fo,NICKEL,243933,OPTFUT,CE,2040,NICKEL22OCT2040CE,NICKEL22OCT2040CE,NICKEL 20OCT22 2040 CE,2022-10-20,1500,0.05
MCX,mcx_fo,NICKEL,243934,OPTFUT,PE,2040,NICKEL22OCT2040PE,NICKEL22OCT2040PE,NICKEL 20OCT22 2040 PE,2022-10-20,1500,0.05
MCX,mcx_fo,CRUDEOIL,245053,OPTFUT,CE,6850,CRUDEOIL22OCT6850CE,CRUDEOIL22OCT6850CE,CRUDEOIL 17OCT22 6850 CE,2022-10-17,100,0.1
MCX,mcx_fo,CRUDEOIL,245054,OPTFUT,PE,6850,CRUDEOIL22OCT6850PE,CRUDEOIL22OCT6850PE,CRUDEOIL 17OCT22 6850 PE,2022-10-17,100,0.1
MCX,mcx_fo,NATURALGAS,247664,OPTFUT,CE,420,NATURALGAS22OCT420CE,NATURALGAS22OCT420CE,NATURALGAS 21OCT22 420 CE,2022-10-21,1250,0.05
MCX,mcx_fo,NATURALGAS,247665,OPTFUT,PE,420,NATURALGAS22OCT420PE,NATURALGAS22OCT420PE,NATURALGAS 21OCT22 420 PE,2022-10-21,1250,0.05
MCX,mcx_fo,NATURALGAS,247666,OPTFUT,CE,425,NATURALGAS22OCT425CE,NATURALGAS22OCT425CE,NATURALGAS 21OCT22 425 CE,2022-10-21,1250,0.05
MCX,mcx_fo,NATURALGAS,247667,OPTFUT,PE,425,NATURALGAS22OCT425PE,NATURALGAS22OCT425PE,NATURALGAS 21OCT22 425 PE,2022-10-21,1250,0.05
MCX,mcx_fo,NATURALGAS,247668,OPTFUT,CE,430,NATURALGAS22OCT430CE,NATURALGAS22OCT430CE,NATURALGAS 21OCT22 430 CE,2022-10-21,1250,0.05
MCX,mcx_fo,NATURALGAS,247669,OPTFUT,PE,430,NATURALGAS22OCT430PE,NATURALGAS22OCT430PE,NATURALGAS 21OCT22 430 PE,2022-10-21,1250,0.05
MCX,mcx_fo,NATURALGAS,247670,OPTFUT,CE,435,NATURALGAS22OCT435CE,NATURALGAS22OCT435CE,NATURALGAS 21OCT22 435 CE,2022-10-21,1250,0.05
MCX,mcx_fo,NATURALGAS,247671,OPTFUT,PE,435,NATURALGAS22OCT435PE,NATURALGAS22OCT435PE,NATURALGAS 21OCT22 435 PE,2022-10-21,1250,0.05
MCX,mcx_fo,NATURALGAS,247672,OPTFUT,CE,440,NATURALGAS22OCT440CE,NATURALGAS22OCT440CE,NATURALGAS 21OCT22 440 CE,2022-10-21,1250,0.05
MCX,mcx_fo,NATURALGAS,247673,OPTFUT,PE,440,NATURALGAS22OCT440PE,NATURALGAS22OCT440PE,NATURALGAS 21OCT22 440 PE,2022-10-21,1250,0.05
MCX,mcx_fo,NATURALGAS,247674,OPTFUT,CE,445,NATURALGAS22OCT445CE,NATURALGAS22OCT445CE,NATURALGAS 21OCT22 445 CE,2022-10-21,1250,0.05
MCX,mcx_fo,NATURALGAS,247675,OPTFUT,PE,445,NATURALGAS22OCT445PE,NATURALGAS22OCT445PE,NATURALGAS 21OCT22 445 PE,2022-10-21,1250,0.05
MCX,mcx_fo,NATURALGAS,247676,OPTFUT,CE,450,NATURALGAS22OCT450CE,NATURALGAS22OCT450CE,NATURALGAS 21OCT22 450 CE,2022-10-21,1250,0.05
MCX,mcx_fo,NATURALGAS,247677,OPTFUT,PE,450,NATURALGAS22OCT450PE,NATURALGAS22OCT450PE,NATURALGAS 21OCT22 450 PE,2022-10-21,1250,0.05
MCX,mcx_fo,NATURALGAS,247630,OPTFUT,CE,455,NATURALGAS22OCT455CE,NATURALGAS22OCT455CE,NATURALGAS 21OCT22 455 CE,2022-10-21,1250,0.05
MCX,mcx_fo,NATURALGAS,247631,OPTFUT,PE,455,NATURALGAS22OCT455PE,NATURALGAS22OCT455PE,NATURALGAS 21OCT22 455 PE,2022-10-21,1250,0.05
MCX,mcx_fo,NATURALGAS,247632,OPTFUT,CE,460,NATURALGAS22OCT460CE,NATURALGAS22OCT460CE,NATURALGAS 21OCT22 460 CE,2022-10-21,1250,0.05
MCX,mcx_fo,NATURALGAS,247633,OPTFUT,PE,460,NATURALGAS22OCT460PE,NATURALGAS22OCT460PE,NATURALGAS 21OCT22 460 PE,2022-10-21,1250,0.05
MCX,mcx_fo,NATURALGAS,247634,OPTFUT,CE,465,NATURALGAS22OCT465CE,NATURALGAS22OCT465CE,NATURALGAS 21OCT22 465 CE,2022-10-21,1250,0.05
MCX,mcx_fo,NATURALGAS,247635,OPTFUT,PE,465,NATURALGAS22OCT465PE,NATURALGAS22OCT465PE,NATURALGAS 21OCT22 465 PE,2022-10-21,1250,0.05
MCX,mcx_fo,NATURALGAS,245832,OPTFUT,CE,470,NATURALGAS22OCT470CE,NATURALGAS22OCT470CE,NATURALGAS 21OCT22 470 CE,2022-10-21,1250,0.05
MCX,mcx_fo,NATURALGAS,245833,OPTFUT,PE,470,NATURALGAS22OCT470PE,NATURALGAS22OCT470PE,NATURALGAS 21OCT22 470 PE,2022-10-21,1250,0.05
MCX,mcx_fo,NATURALGAS,245607,OPTFUT,CE,475,NATURALGAS22OCT475CE,NATURALGAS22OCT475CE,NATURALGAS 21OCT22 475 CE,2022-10-21,1250,0.05
MCX,mcx_fo,NATURALGAS,245608,OPTFUT,PE,475,NATURALGAS22OCT475PE,NATURALGAS22OCT475PE,NATURALGAS 21OCT22 475 PE,2022-10-21,1250,0.05
MCX,mcx_fo,NATURALGAS,245609,OPTFUT,CE,480,NATURALGAS22OCT480CE,NATURALGAS22OCT480CE,NATURALGAS 21OCT22 480 CE,2022-10-21,1250,0.05
MCX,mcx_fo,NATURALGAS,245610,OPTFUT,PE,480,NATURALGAS22OCT480PE,NATURALGAS22OCT480PE,NATURALGAS 21OCT22 480 PE,2022-10-21,1250,0.05
MCX,mcx_fo,NATURALGAS,245611,OPTFUT,CE,485,NATURALGAS22OCT485CE,NATURALGAS22OCT485CE,NATURALGAS 21OCT22 485 CE,2022-10-21,1250,0.05
MCX,mcx_fo,NATURALGAS,245612,OPTFUT,PE,485,NATURALGAS22OCT485PE,NATURALGAS22OCT485PE,NATURALGAS 21OCT22 485 PE,2022-10-21,1250,0.05
MCX,mcx_fo,NATURALGAS,245613,OPTFUT,CE,490,NATURALGAS22OCT490CE,NATURALGAS22OCT490CE,NATURALGAS 21OCT22 490 CE,2022-10-21,1250,0.05
MCX,mcx_fo,NATURALGAS,245614,OPTFUT,PE,490,NATURALGAS22OCT490PE,NATURALGAS22OCT490PE,NATURALGAS 21OCT22 490 PE,2022-10-21,1250,0.05
MCX,mcx_fo,NATURALGAS,245615,OPTFUT,CE,495,NATURALGAS22OCT495CE,NATURALGAS22OCT495CE,NATURALGAS 21OCT22 495 CE,2022-10-21,1250,0.05
MCX,mcx_fo,NATURALGAS,245616,OPTFUT,PE,495,NATURALGAS22OCT495PE,NATURALGAS22OCT495PE,NATURALGAS 21OCT22 495 PE,2022-10-21,1250,0.05
MCX,mcx_fo,NATURALGAS,245587,OPTFUT,CE,500,NATURALGAS22OCT500CE,NATURALGAS22OCT500CE,NATURALGAS 21OCT22 500 CE,2022-10-21,1250,0.05
MCX,mcx_fo,NATURALGAS,245588,OPTFUT,PE,500,NATURALGAS22OCT500PE,NATURALGAS22OCT500PE,NATURALGAS 21OCT22 500 PE,2022-10-21,1250,0.05
MCX,mcx_fo,NATURALGAS,245589,OPTFUT,CE,505,NATURALGAS22OCT505CE,NATURALGAS22OCT505CE,NATURALGAS 21OCT22 505 CE,2022-10-21,1250,0.05
MCX,mcx_fo,NATURALGAS,245590,OPTFUT,PE,505,NATURALGAS22OCT505PE,NATURALGAS22OCT505PE,NATURALGAS 21OCT22 505 PE,2022-10-21,1250,0.05
MCX,mcx_fo,NATURALGAS,245491,OPTFUT,CE,510,NATURALGAS22OCT510CE,NATURALGAS22OCT510CE,NATURALGAS 21OCT22 510 CE,2022-10-21,1250,0.05
MCX,mcx_fo,NATURALGAS,245492,OPTFUT,PE,510,NATURALGAS22OCT510PE,NATURALGAS22OCT510PE,NATURALGAS 21OCT22 510 PE,2022-10-21,1250,0.05
MCX,mcx_fo,NATURALGAS,245436,OPTFUT,CE,515,NATURALGAS22OCT515CE,NATURALGAS22OCT515CE,NATURALGAS 21OCT22 515 CE,2022-10-21,1250,0.05
MCX,mcx_fo,NATURALGAS,245437,OPTFUT,PE,515,NATURALGAS22OCT515PE,NATURALGAS22OCT515PE,NATURALGAS 21OCT22 515 PE,2022-10-21,1250,0.05
MCX,mcx_fo,GOLD,245921,OPTFUT,PE,51800,GOLD23JUL51800PE,GOLD23JUL51800PE,GOLD 26JUL23 51800 PE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245922,OPTFUT,CE,51900,GOLD23JUL51900CE,GOLD23JUL51900CE,GOLD 26JUL23 51900 CE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245923,OPTFUT,PE,51900,GOLD23JUL51900PE,GOLD23JUL51900PE,GOLD 26JUL23 51900 PE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245924,OPTFUT,CE,52000,GOLD23JUL52000CE,GOLD23JUL52000CE,GOLD 26JUL23 52000 CE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245925,OPTFUT,PE,52000,GOLD23JUL52000PE,GOLD23JUL52000PE,GOLD 26JUL23 52000 PE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245926,OPTFUT,CE,52100,GOLD23JUL52100CE,GOLD23JUL52100CE,GOLD 26JUL23 52100 CE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245927,OPTFUT,PE,52100,GOLD23JUL52100PE,GOLD23JUL52100PE,GOLD 26JUL23 52100 PE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245928,OPTFUT,CE,52200,GOLD23JUL52200CE,GOLD23JUL52200CE,GOLD 26JUL23 52200 CE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245929,OPTFUT,PE,52200,GOLD23JUL52200PE,GOLD23JUL52200PE,GOLD 26JUL23 52200 PE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245930,OPTFUT,CE,52300,GOLD23JUL52300CE,GOLD23JUL52300CE,GOLD 26JUL23 52300 CE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245931,OPTFUT,PE,52300,GOLD23JUL52300PE,GOLD23JUL52300PE,GOLD 26JUL23 52300 PE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245932,OPTFUT,CE,52400,GOLD23JUL52400CE,GOLD23JUL52400CE,GOLD 26JUL23 52400 CE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245933,OPTFUT,PE,52400,GOLD23JUL52400PE,GOLD23JUL52400PE,GOLD 26JUL23 52400 PE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245934,OPTFUT,CE,52500,GOLD23JUL52500CE,GOLD23JUL52500CE,GOLD 26JUL23 52500 CE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245935,OPTFUT,PE,52500,GOLD23JUL52500PE,GOLD23JUL52500PE,GOLD 26JUL23 52500 PE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245936,OPTFUT,CE,52600,GOLD23JUL52600CE,GOLD23JUL52600CE,GOLD 26JUL23 52600 CE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245937,OPTFUT,PE,52600,GOLD23JUL52600PE,GOLD23JUL52600PE,GOLD 26JUL23 52600 PE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245938,OPTFUT,CE,52700,GOLD23JUL52700CE,GOLD23JUL52700CE,GOLD 26JUL23 52700 CE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245939,OPTFUT,PE,52700,GOLD23JUL52700PE,GOLD23JUL52700PE,GOLD 26JUL23 52700 PE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245940,OPTFUT,CE,52800,GOLD23JUL52800CE,GOLD23JUL52800CE,GOLD 26JUL23 52800 CE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245941,OPTFUT,PE,52800,GOLD23JUL52800PE,GOLD23JUL52800PE,GOLD 26JUL23 52800 PE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245942,OPTFUT,CE,52900,GOLD23JUL52900CE,GOLD23JUL52900CE,GOLD 26JUL23 52900 CE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245943,OPTFUT,PE,52900,GOLD23JUL52900PE,GOLD23JUL52900PE,GOLD 26JUL23 52900 PE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245944,OPTFUT,CE,53000,GOLD23JUL53000CE,GOLD23JUL53000CE,GOLD 26JUL23 53000 CE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245945,OPTFUT,PE,53000,GOLD23JUL53000PE,GOLD23JUL53000PE,GOLD 26JUL23 53000 PE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245946,OPTFUT,CE,53100,GOLD23JUL53100CE,GOLD23JUL53100CE,GOLD 26JUL23 53100 CE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245947,OPTFUT,PE,53100,GOLD23JUL53100PE,GOLD23JUL53100PE,GOLD 26JUL23 53100 PE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245948,OPTFUT,CE,53200,GOLD23JUL53200CE,GOLD23JUL53200CE,GOLD 26JUL23 53200 CE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245949,OPTFUT,PE,53200,GOLD23JUL53200PE,GOLD23JUL53200PE,GOLD 26JUL23 53200 PE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245950,OPTFUT,CE,53300,GOLD23JUL53300CE,GOLD23JUL53300CE,GOLD 26JUL23 53300 CE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245951,OPTFUT,PE,53300,GOLD23JUL53300PE,GOLD23JUL53300PE,GOLD 26JUL23 53300 PE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245952,OPTFUT,CE,53400,GOLD23JUL53400CE,GOLD23JUL53400CE,GOLD 26JUL23 53400 CE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245953,OPTFUT,PE,53400,GOLD23JUL53400PE,GOLD23JUL53400PE,GOLD 26JUL23 53400 PE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245954,OPTFUT,CE,53500,GOLD23JUL53500CE,GOLD23JUL53500CE,GOLD 26JUL23 53500 CE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245955,OPTFUT,PE,53500,GOLD23JUL53500PE,GOLD23JUL53500PE,GOLD 26JUL23 53500 PE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245956,OPTFUT,CE,53600,GOLD23JUL53600CE,GOLD23JUL53600CE,GOLD 26JUL23 53600 CE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245957,OPTFUT,PE,53600,GOLD23JUL53600PE,GOLD23JUL53600PE,GOLD 26JUL23 53600 PE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245958,OPTFUT,CE,53700,GOLD23JUL53700CE,GOLD23JUL53700CE,GOLD 26JUL23 53700 CE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245959,OPTFUT,PE,53700,GOLD23JUL53700PE,GOLD23JUL53700PE,GOLD 26JUL23 53700 PE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245960,OPTFUT,CE,53800,GOLD23JUL53800CE,GOLD23JUL53800CE,GOLD 26JUL23 53800 CE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245961,OPTFUT,PE,53800,GOLD23JUL53800PE,GOLD23JUL53800PE,GOLD 26JUL23 53800 PE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245962,OPTFUT,CE,53900,GOLD23JUL53900CE,GOLD23JUL53900CE,GOLD 26JUL23 53900 CE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245963,OPTFUT,PE,53900,GOLD23JUL53900PE,GOLD23JUL53900PE,GOLD 26JUL23 53900 PE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245964,OPTFUT,CE,54000,GOLD23JUL54000CE,GOLD23JUL54000CE,GOLD 26JUL23 54000 CE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245965,OPTFUT,PE,54000,GOLD23JUL54000PE,GOLD23JUL54000PE,GOLD 26JUL23 54000 PE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245966,OPTFUT,CE,54100,GOLD23JUL54100CE,GOLD23JUL54100CE,GOLD 26JUL23 54100 CE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245967,OPTFUT,PE,54100,GOLD23JUL54100PE,GOLD23JUL54100PE,GOLD 26JUL23 54100 PE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245968,OPTFUT,CE,54200,GOLD23JUL54200CE,GOLD23JUL54200CE,GOLD 26JUL23 54200 CE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245969,OPTFUT,PE,54200,GOLD23JUL54200PE,GOLD23JUL54200PE,GOLD 26JUL23 54200 PE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245970,OPTFUT,CE,54300,GOLD23JUL54300CE,GOLD23JUL54300CE,GOLD 26JUL23 54300 CE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245971,OPTFUT,PE,54300,GOLD23JUL54300PE,GOLD23JUL54300PE,GOLD 26JUL23 54300 PE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245972,OPTFUT,CE,54400,GOLD23JUL54400CE,GOLD23JUL54400CE,GOLD 26JUL23 54400 CE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245973,OPTFUT,PE,54400,GOLD23JUL54400PE,GOLD23JUL54400PE,GOLD 26JUL23 54400 PE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245974,OPTFUT,CE,54500,GOLD23JUL54500CE,GOLD23JUL54500CE,GOLD 26JUL23 54500 CE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245975,OPTFUT,PE,54500,GOLD23JUL54500PE,GOLD23JUL54500PE,GOLD 26JUL23 54500 PE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245976,OPTFUT,CE,54600,GOLD23JUL54600CE,GOLD23JUL54600CE,GOLD 26JUL23 54600 CE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245977,OPTFUT,PE,54600,GOLD23JUL54600PE,GOLD23JUL54600PE,GOLD 26JUL23 54600 PE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245978,OPTFUT,CE,54700,GOLD23JUL54700CE,GOLD23JUL54700CE,GOLD 26JUL23 54700 CE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245979,OPTFUT,PE,54700,GOLD23JUL54700PE,GOLD23JUL54700PE,GOLD 26JUL23 54700 PE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245980,OPTFUT,CE,54800,GOLD23JUL54800CE,GOLD23JUL54800CE,GOLD 26JUL23 54800 CE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245981,OPTFUT,PE,54800,GOLD23JUL54800PE,GOLD23JUL54800PE,GOLD 26JUL23 54800 PE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245982,OPTFUT,CE,54900,GOLD23JUL54900CE,GOLD23JUL54900CE,GOLD 26JUL23 54900 CE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245983,OPTFUT,PE,54900,GOLD23JUL54900PE,GOLD23JUL54900PE,GOLD 26JUL23 54900 PE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245984,OPTFUT,CE,55000,GOLD23JUL55000CE,GOLD23JUL55000CE,GOLD 26JUL23 55000 CE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245985,OPTFUT,PE,55000,GOLD23JUL55000PE,GOLD23JUL55000PE,GOLD 26JUL23 55000 PE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245986,OPTFUT,CE,55100,GOLD23JUL55100CE,GOLD23JUL55100CE,GOLD 26JUL23 55100 CE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245987,OPTFUT,PE,55100,GOLD23JUL55100PE,GOLD23JUL55100PE,GOLD 26JUL23 55100 PE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245988,OPTFUT,CE,55200,GOLD23JUL55200CE,GOLD23JUL55200CE,GOLD 26JUL23 55200 CE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245989,OPTFUT,PE,55200,GOLD23JUL55200PE,GOLD23JUL55200PE,GOLD 26JUL23 55200 PE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245990,OPTFUT,CE,55300,GOLD23JUL55300CE,GOLD23JUL55300CE,GOLD 26JUL23 55300 CE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245991,OPTFUT,PE,55300,GOLD23JUL55300PE,GOLD23JUL55300PE,GOLD 26JUL23 55300 PE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245992,OPTFUT,CE,55400,GOLD23JUL55400CE,GOLD23JUL55400CE,GOLD 26JUL23 55400 CE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245993,OPTFUT,PE,55400,GOLD23JUL55400PE,GOLD23JUL55400PE,GOLD 26JUL23 55400 PE,2023-07-26,1,0.5
MCX,mcx_fo,GOLD,245994,OPTFUT,CE,55500,GOLD23JUL55500CE,GOLD23JUL55500CE,GOLD 26JUL23 55500 CE,2023-07-26,1,0.5
MCX,mcx_fo,SILVER,235048,OPTFUT,CE,64250,SILVER22NOV64250CE,SILVER22NOV64250CE,SILVER 24NOV22 64250 CE,2022-11-24,30,0.5
MCX,mcx_fo,SILVER,235049,OPTFUT,PE,64250,SILVER22NOV64250PE,SILVER22NOV64250PE,SILVER 24NOV22 64250 PE,2022-11-24,30,0.5
MCX,mcx_fo,SILVER,235050,OPTFUT,CE,64500,SILVER22NOV64500CE,SILVER22NOV64500CE,SILVER 24NOV22 64500 CE,2022-11-24,30,0.5
MCX,mcx_fo,SILVER,235051,OPTFUT,PE,64500,SILVER22NOV64500PE,SILVER22NOV64500PE,SILVER 24NOV22 64500 PE,2022-11-24,30,0.5
MCX,mcx_fo,SILVER,235052,OPTFUT,CE,64750,SILVER22NOV64750CE,SILVER22NOV64750CE,SILVER 24NOV22 64750 CE,2022-11-24,30,0.5
MCX,mcx_fo,SILVER,235053,OPTFUT,PE,64750,SILVER22NOV64750PE,SILVER22NOV64750PE,SILVER 24NOV22 64750 PE,2022-11-24,30,0.5
MCX,mcx_fo,SILVER,235054,OPTFUT,CE,65000,SILVER22NOV65000CE,SILVER22NOV65000CE,SILVER 24NOV22 65000 CE,2022-11-24,30,0.5
MCX,mcx_fo,SILVER,235055,OPTFUT,PE,65000,SILVER22NOV65000PE,SILVER22NOV65000PE,SILVER 24NOV22 65000 PE,2022-11-24,30,0.5
MCX,mcx_fo,SILVER,235056,OPTFUT,CE,65250,SILVER22NOV65250CE,SILVER22NOV65250CE,SILVER 24NOV22 65250 CE,2022-11-24,30,0.5
MCX,mcx_fo,SILVER,235057,OPTFUT,PE,65250,SILVER22NOV65250PE,SILVER22NOV65250PE,SILVER 24NOV22 65250 PE,2022-11-24,30,0.5
MCX,mcx_fo,SILVER,235058,OPTFUT,CE,65500,SILVER22NOV65500CE,SILVER22NOV65500CE,SILVER 24NOV22 65500 CE,2022-11-24,30,0.5
MCX,mcx_fo,SILVER,235059,OPTFUT,PE,65500,SILVER22NOV65500PE,SILVER22NOV65500PE,SILVER 24NOV22 65500 PE,2022-11-24,30,0.5
MCX,mcx_fo,SILVER,235060,OPTFUT,CE,65750,SILVER22NOV65750CE,SILVER22NOV65750CE,SILVER 24NOV22 65750 CE,2022-11-24,30,0.5
MCX,mcx_fo,SILVER,235061,OPTFUT,PE,65750,SILVER22NOV65750PE,SILVER22NOV65750PE,SILVER 24NOV22 65750 PE,2022-11-24,30,0.5
MCX,mcx_fo,SILVER,235062,OPTFUT,CE,66000,SILVER22NOV66000CE,SILVER22NOV66000CE,SILVER 24NOV22 66000 CE,2022-11-24,30,0.5
MCX,mcx_fo,SILVER,235063,OPTFUT,PE,66000,SILVER22NOV66000PE,SILVER22NOV66000PE,SILVER 24NOV22 66000 PE,2022-11-24,30,0.5
MCX,mcx_fo,SILVER,235064,OPTFUT,CE,66250,SILVER22NOV66250CE,SILVER22NOV66250CE,SILVER 24NOV22 66250 CE,2022-11-24,30,0.5
MCX,mcx_fo,SILVER,235065,OPTFUT,PE,66250,SILVER22NOV66250PE,SILVER22NOV66250PE,SILVER 24NOV22 66250 PE,2022-11-24,30,0.5
MCX,mcx_fo,SILVER,235066,OPTFUT,CE,66500,SILVER22NOV66500CE,SILVER22NOV66500CE,SILVER 24NOV22 66500 CE,2022-11-24,30,0.5
MCX,mcx_fo,SILVER,235067,OPTFUT,PE,66500,SILVER22NOV66500PE,SILVER22NOV66500PE,SILVER 24NOV22 66500 PE,2022-11-24,30,0.5
MCX,mcx_fo,SILVER,235068,OPTFUT,CE,66750,SILVER22NOV66750CE,SILVER22NOV66750CE,SILVER 24NOV22 66750 CE,2022-11-24,30,0.5
MCX,mcx_fo,SILVER,235069,OPTFUT,PE,66750,SILVER22NOV66750PE,SILVER22NOV66750PE,SILVER 24NOV22 66750 PE,2022-11-24,30,0.5
MCX,mcx_fo,SILVER,235070,OPTFUT,CE,67000,SILVER22NOV67000CE,SILVER22NOV67000CE,SILVER 24NOV22 67000 CE,2022-11-24,30,0.5
MCX,mcx_fo,SILVER,235071,OPTFUT,PE,67000,SILVER22NOV67000PE,SILVER22NOV67000PE,SILVER 24NOV22 67000 PE,2022-11-24,30,0.5
MCX,mcx_fo,SILVER,235072,OPTFUT,CE,67250,SILVER22NOV67250CE,SILVER22NOV67250CE,SILVER 24NOV22 67250 CE,2022-11-24,30,0.5
